AccountID,CustomerID,AccountType,Balance,CreatedDate
2926,4218,Business,91988,2019-06-05
2927,2784,Checking,3109,2019-11-17
2928,1289,Business,95736,2022-07-15
2929,3394,Savings,25609,2018-11-20
2930,3226,Savings,98304,2019-04-03
2931,226,Savings,73337,2021-01-13
2932,3959,Savings,74696,2018-02-06
2933,3555,Checking,55401,2019-09-09
2934,2110,Business,79809,2022-06-09
2935,2439,Business,76207,2021-05-22
2936,1395,Business,20012,2019-06-03
2937,77,Savings,64959,2021-08-22
2938,183,Savings,77994,2020-06-04
2939,3250,Savings,54884,2015-06-23
2940,4765,Checking,34976,2016-07-18
2941,2859,Checking,94921,2016-09-04
2942,84,Business,64313,2019-03-25
2943,3899,Checking,66769,2020-07-18
2944,616,Savings,63221,2023-05-24
2945,4794,Business,28034,2023-10-27
2946,309,Business,72454,2023-09-11
2947,4891,Business,72225,2018-06-30
2948,4991,Savings,60586,2018-08-01
2949,2716,Business,76323,2019-09-07
2950,1801,Savings,18916,2016-06-04
2951,33,Savings,2145,2021-02-11
2952,2738,Savings,77047,2024-08-01
2953,79,Business,73875,2017-10-11
2954,379,Savings,59972,2024-09-29
2955,3376,Checking,20140,2016-08-25
2956,1543,Checking,26462,2017-06-07
2957,306,Business,89521,2018-09-17
2958,2164,Business,51789,2021-01-09
2959,3105,Business,9270,2022-12-23
2960,3814,Savings,89439,2016-07-27
2961,4785,Savings,56888,2022-12-10
2962,1639,Business,86623,2023-05-28
2963,3509,Savings,24640,2015-05-26
2964,4576,Checking,22676,2024-10-06
2965,4444,Savings,26538,2015-07-25
2966,4752,Business,77695,2020-12-22
2967,303,Checking,10679,2019-12-28
2968,3743,Checking,69973,2018-02-14
2969,541,Business,10870,2018-12-27
2970,315,Business,23771,2018-11-21
2971,2814,Savings,98012,2022-09-02
2972,605,Checking,29964,2019-07-17
2973,176,Checking,64487,2019-05-03
2974,3337,Checking,76793,2015-12-12
2975,930,Checking,49628,2020-01-17
2976,1729,Checking,89069,2016-03-13
2977,3257,Checking,38993,2019-11-08
2978,550,Business,7496,2022-07-29
2979,3050,Checking,4115,2023-08-12
2980,226,Checking,84638,2021-12-05
2981,4026,Business,89655,2020-12-18
2982,1,Business,25463,2022-07-28
2983,1667,Savings,59012,2022-01-15
2984,3216,Business,9594,2019-08-13
2985,3667,Savings,54639,2021-08-28
2986,2679,Savings,32521,2018-05-03
2987,3381,Checking,96665,2017-12-24
2988,1777,Savings,82149,2019-05-03
2989,1869,Savings,32236,2019-12-06
2990,4314,Checking,31572,2018-07-17
2991,3198,Savings,73165,2023-08-02
2992,3500,Savings,3698,2021-11-11
2993,258,Savings,8997,2016-02-17
2994,2026,Savings,24465,2016-10-01
2995,342,Checking,53423,2018-07-04
2996,1798,Business,42930,2017-08-09
2997,2597,Business,34901,2018-10-17
2998,481,Business,51750,2022-03-11
2999,3283,Checking,37482,2020-01-31
3000,319,Business,48449,2021-08-03
3001,2283,Checking,59080,2023-11-18
3002,908,Checking,53203,2021-06-10
3003,3775,Checking,15901,2017-07-17
3004,3850,Business,67831,2019-02-10
3005,953,Checking,12449,2023-09-02
3006,216,Savings,98799,2019-09-05
3007,3356,Savings,57320,2017-05-24
3008,1544,Business,65243,2023-08-23
3009,2858,Checking,40500,2021-03-06
3010,4877,Checking,4187,2019-03-23
3011,567,Checking,88900,2019-01-04
3012,3413,Savings,4306,2020-05-28
3013,1193,Savings,91545,2019-06-30
3014,4705,Savings,10851,2020-05-08
3015,2286,Savings,81423,2020-04-06
3016,2966,Savings,48333,2025-01-31
3017,1867,Savings,33699,2023-10-02
3018,3159,Checking,70735,2024-03-18
3019,1037,Business,26681,2024-12-24
3020,519,Checking,37088,2015-06-06
3021,4047,Business,71031,2016-02-20
3022,1993,Checking,942,2023-06-02
3023,3924,Checking,37487,2016-05-11
3024,3143,Business,12288,2021-03-03
3025,1834,Business,77854,2016-06-04
3026,1773,Business,50833,2022-01-27
3027,2911,Business,94111,2018-08-28
3028,493,Checking,37599,2015-07-11
3029,808,Business,67319,2017-02-22
3030,3130,Business,20573,2018-04-21
3031,2091,Savings,4298,2018-06-02
3032,2479,Business,72257,2021-05-10
3033,3218,Savings,83762,2020-02-21
3034,2298,Business,60345,2018-10-24
3035,3169,Checking,11465,2019-12-02
3036,1556,Savings,7051,2017-08-29
3037,3293,Savings,38707,2021-03-28
3038,498,Business,33652,2021-05-28
3039,1341,Business,63102,2021-03-09
3040,3452,Savings,25391,2017-04-27
3041,1462,Savings,94319,2018-02-10
3042,4171,Business,67942,2017-12-24
3043,2443,Business,31913,2022-12-22
3044,1418,Business,90905,2019-01-03
3045,966,Checking,17944,2024-05-12
3046,3582,Business,39295,2020-10-16
3047,1220,Business,82013,2022-06-07
3048,3164,Savings,79223,2016-01-22
3049,3516,Business,89800,2022-10-26
3050,3041,Business,33254,2016-11-30
3051,2302,Savings,13820,2019-11-19
3052,3077,Checking,16289,2016-08-04
3053,831,Business,64573,2019-09-15
3054,1072,Savings,27714,2017-08-22
3055,1476,Checking,82813,2023-12-03
3056,467,Checking,89041,2016-03-21
3057,1115,Checking,21471,2023-01-07
3058,3420,Business,36495,2023-10-08
3059,817,Checking,50996,2016-10-22
3060,1319,Savings,36196,2022-10-01
3061,1290,Business,84539,2019-10-14
3062,4921,Savings,72838,2017-03-05
3063,2234,Savings,83911,2022-10-14
3064,4317,Checking,52250,2021-05-10
3065,4752,Business,40778,2022-02-15
3066,4207,Business,81895,2024-04-11
3067,2031,Business,81182,2017-11-27
3068,1339,Business,5801,2019-07-29
3069,2723,Business,68141,2021-12-28
3070,3917,Savings,79504,2019-08-26
3071,1530,Business,36899,2018-02-02
3072,1876,Checking,59375,2019-05-17
3073,3932,Savings,25018,2024-08-03
3074,1541,Checking,23190,2024-07-20
3075,2899,Savings,20089,2025-01-28
3076,873,Checking,39256,2022-09-20
3077,4549,Business,43696,2019-03-19
3078,3695,Savings,9351,2017-11-17
3079,3406,Checking,21847,2016-06-03
3080,1115,Checking,78506,2017-02-15
3081,571,Business,86068,2017-06-19
3082,2531,Business,90706,2019-11-21
3083,2468,Business,54517,2023-06-27
3084,4344,Savings,22716,2022-09-21
3085,931,Checking,69740,2025-05-02
3086,3435,Checking,4282,2022-03-28
3087,1198,Business,91408,2021-10-06
3088,4025,Checking,95411,2015-08-22
3089,833,Savings,26489,2021-05-04
3090,3337,Savings,62110,2015-10-13
3091,1354,Savings,81840,2019-11-23
3092,3746,Business,68700,2018-04-03
3093,524,Checking,61946,2017-11-04
3094,2708,Business,89775,2016-10-11
3095,171,Savings,29279,2020-04-18
3096,2468,Business,28357,2022-01-12
3097,4201,Savings,22494,2019-10-23
3098,1443,Savings,43966,2017-08-06
3099,1062,Business,61261,2022-06-30
3100,2798,Savings,98577,2015-08-27
3101,2436,Checking,36196,2017-11-30
3102,3902,Business,36786,2024-02-24
3103,3019,Savings,27546,2022-10-03
3104,3181,Savings,37391,2020-02-02
3105,359,Checking,35583,2015-08-17
3106,3428,Checking,50705,2025-02-23
3107,2399,Checking,48081,2024-06-10
3108,2989,Savings,83370,2020-09-08
3109,534,Savings,75498,2016-08-11
3110,585,Business,71497,2023-11-10
3111,275,Business,99721,2024-04-16
3112,1103,Checking,29804,2021-09-07
3113,325,Business,76811,2023-11-19
3114,3941,Savings,47892,2021-03-13
3115,4521,Savings,71516,2017-11-16
3116,2905,Business,94163,2021-08-17
3117,4909,Checking,32047,2019-07-30
3118,1875,Savings,45128,2020-01-10
3119,4266,Business,20778,2020-12-09
3120,3931,Savings,30246,2021-01-21
3121,2501,Business,49317,2019-02-19
3122,1271,Savings,78219,2020-03-02
3123,1974,Business,3378,2017-09-08
3124,1119,Savings,95293,2021-02-09
3125,2548,Business,89600,2020-04-11
3126,2498,Business,16810,2024-12-27
3127,1011,Checking,33595,2017-03-21
3128,1508,Checking,31767,2021-10-03
3129,3041,Savings,82446,2022-03-31
3130,614,Business,36294,2017-12-24
3131,1107,Savings,54759,2024-01-14
3132,3282,Business,94181,2022-07-23
3133,4545,Checking,73537,2015-08-08
3134,4317,Checking,93500,2015-12-22
3135,4869,Savings,1456,2015-08-12
3136,357,Savings,68261,2022-05-24
3137,4584,Business,92825,2025-05-06
3138,3495,Business,73585,2018-10-29
3139,803,Business,23660,2017-02-13
3140,3049,Business,24494,2020-12-24
3141,2372,Savings,36689,2016-08-24
3142,1069,Checking,70275,2023-05-09
3143,3,Savings,49912,2016-05-29
3144,2233,Checking,89488,2016-05-14
3145,2564,Checking,70261,2023-04-02
3146,4630,Business,18847,2016-03-24
3147,932,Savings,16199,2019-11-05
3148,4169,Business,2307,2020-01-07
3149,4169,Checking,96757,2019-12-25
3150,2917,Checking,46997,2018-06-06
3151,488,Checking,53108,2018-09-22
3152,843,Business,8068,2015-12-17
3153,1273,Business,58334,2018-04-06
3154,1594,Checking,31249,2015-06-11
3155,1714,Business,71532,2018-01-25
3156,1270,Business,72197,2017-09-16
3157,4784,Business,10130,2016-11-27
3158,2815,Checking,10141,2018-06-02
3159,4876,Checking,91515,2021-02-05
3160,1305,Business,80227,2016-07-05
3161,3699,Savings,85905,2021-10-04
3162,1384,Business,28006,2016-07-09
3163,478,Checking,50839,2017-03-02
3164,3449,Business,95199,2024-08-12
3165,3411,Savings,58953,2021-09-27
3166,14,Savings,30006,2021-05-06
3167,3282,Savings,69866,2022-08-17
3168,1254,Business,88182,2023-09-19
3169,3250,Business,50646,2019-10-17
3170,3623,Savings,75526,2019-01-12
3171,411,Savings,21638,2021-01-13
3172,4664,Checking,4943,2023-09-14
3173,3741,Business,19583,2023-11-19
3174,1384,Checking,52871,2015-09-21
3175,1288,Business,83006,2020-03-19
3176,3034,Business,49291,2022-11-04
3177,1183,Checking,53424,2025-05-05
3178,454,Checking,79076,2017-05-09
3179,1394,Savings,75304,2019-04-04
3180,942,Checking,86471,2016-09-27
3181,750,Checking,27528,2019-01-16
3182,1608,Savings,49885,2017-05-30
3183,1874,Savings,91199,2025-03-28
3184,1891,Business,56980,2018-11-27
3185,660,Savings,66472,2020-05-12
3186,835,Business,6467,2015-12-09
3187,1606,Business,46438,2017-02-23
3188,1215,Business,55398,2022-04-29
3189,4669,Savings,69693,2020-08-19
3190,1530,Savings,13809,2020-05-23
3191,1136,Business,1171,2016-10-14
3192,4817,Business,17115,2022-02-02
3193,1264,Business,10828,2019-10-27
3194,2536,Savings,12670,2022-12-16
3195,777,Business,83793,2025-04-29
3196,2348,Business,83388,2022-02-02
3197,3330,Savings,27991,2022-03-22
3198,1351,Savings,76415,2017-07-03
3199,3741,Checking,44739,2018-01-21
3200,2420,Business,65982,2017-01-27
3201,1588,Checking,62879,2020-05-07
3202,4795,Business,14229,2017-11-19
3203,3358,Checking,47645,2015-12-27
3204,2466,Business,41560,2018-08-05
3205,1819,Savings,15925,2017-04-18
3206,1634,Savings,31382,2018-11-22
3207,2299,Business,28326,2020-09-06
3208,1707,Checking,69672,2021-06-06
3209,4961,Savings,14437,2019-04-22
3210,2462,Business,12563,2020-06-29
3211,4321,Business,59739,2018-11-18
3212,4819,Checking,90991,2023-06-06
3213,4612,Business,42909,2024-02-22
3214,4658,Savings,86899,2022-03-11
3215,4629,Checking,30557,2020-01-04
3216,1231,Savings,25248,2015-12-14
3217,1926,Savings,1445,2021-12-16
3218,3349,Savings,65067,2022-02-05
3219,4105,Business,50889,2018-08-26
3220,4172,Savings,72345,2017-05-30
3221,2044,Savings,46610,2015-11-05
3222,1135,Checking,43903,2022-06-18
3223,3901,Savings,48639,2018-07-04
3224,2886,Savings,38288,2018-09-18
3225,221,Business,20956,2022-06-25
3226,3827,Savings,58136,2017-12-27
3227,3607,Business,28285,2023-08-31
3228,4124,Business,19940,2020-11-14
3229,2534,Checking,46359,2017-05-21
3230,2639,Savings,33853,2024-10-25
3231,508,Business,99707,2024-02-27
3232,4108,Checking,98689,2021-10-30
3233,3725,Savings,55561,2024-12-19
3234,843,Business,97984,2015-12-11
3235,1870,Savings,55799,2023-12-06
3236,3875,Checking,44822,2015-10-19
3237,4550,Business,23652,2016-05-05
3238,3183,Business,21039,2022-06-03
3239,2561,Savings,45217,2023-03-07
3240,1176,Business,87315,2023-04-08
3241,2996,Business,45309,2023-06-26
3242,4186,Business,20241,2020-03-19
3243,4130,Checking,61628,2020-12-30
3244,2784,Checking,27002,2017-05-21
3245,4120,Checking,55012,2020-01-26
3246,2201,Savings,61020,2015-08-16
3247,2131,Checking,14810,2021-06-24
3248,1020,Checking,56480,2020-08-01
3249,2125,Business,82894,2018-08-05
3250,3698,Checking,93040,2017-07-01
3251,2828,Business,33694,2021-04-18
3252,4606,Business,44952,2023-02-02
3253,127,Checking,66577,2016-08-01
3254,1432,Savings,81821,2023-09-21
3255,4213,Business,54491,2020-06-25
3256,4693,Business,18844,2022-09-19
3257,3722,Savings,56352,2024-09-05
3258,2914,Business,48705,2017-02-28
3259,4050,Checking,90264,2020-06-20
3260,1358,Business,5317,2019-02-12
3261,2360,Checking,59999,2019-04-09
3262,4626,Checking,97748,2020-08-08
3263,1533,Checking,36995,2025-02-06
3264,1245,Business,81018,2023-05-11
3265,3391,Checking,62853,2017-10-25
3266,4236,Checking,66745,2016-03-31
3267,1142,Checking,16903,2023-11-07
3268,923,Business,60887,2019-05-16
3269,1494,Business,31059,2015-09-01
3270,3164,Checking,24230,2025-05-03
3271,1625,Savings,59687,2016-08-16
3272,2302,Business,20433,2016-11-18
3273,2080,Business,4613,2021-11-08
3274,1171,Checking,63394,2019-01-26
3275,1684,Checking,46190,2016-08-16
3276,66,Savings,13868,2022-04-05
3277,2274,Checking,43691,2016-06-24
3278,4739,Checking,15845,2015-09-16
3279,4653,Checking,13786,2024-04-19
3280,2553,Checking,77462,2019-05-25
3281,2317,Checking,99053,2023-05-18
3282,3665,Business,60451,2016-11-05
3283,4258,Savings,79235,2021-09-22
3284,1976,Business,90005,2023-12-20
3285,2834,Business,26899,2021-04-23
3286,1827,Checking,52138,2016-12-12
3287,4357,Checking,58876,2016-11-23
3288,3492,Checking,73139,2018-05-26
3289,2877,Savings,42392,2021-08-24
3290,4830,Checking,37121,2022-03-13
3291,4927,Savings,43042,2019-04-20
3292,3347,Savings,75921,2017-07-11
3293,3293,Business,43762,2017-08-20
3294,1083,Checking,46089,2023-06-03
3295,849,Savings,43027,2021-07-07
3296,1241,Savings,61297,2025-02-26
3297,1035,Savings,7712,2021-01-21
3298,1145,Business,85141,2016-08-23
3299,3575,Savings,86882,2022-04-30
3300,1755,Savings,63950,2021-08-22
3301,1611,Checking,15917,2019-04-25
3302,3415,Checking,74648,2023-12-10
3303,1808,Checking,46269,2023-11-13
3304,4754,Business,2808,2021-07-21
3305,4031,Checking,42185,2016-05-11
3306,3750,Checking,98728,2020-12-14
3307,1885,Business,31406,2022-11-29
3308,2863,Savings,12789,2018-06-10
3309,294,Savings,178,2022-07-28
3310,4610,Checking,23906,2019-02-21
3311,2949,Checking,32065,2025-01-27
3312,3447,Savings,37719,2022-12-26
3313,1329,Savings,81414,2025-02-11
3314,4532,Savings,45804,2017-12-20
3315,1081,Business,71411,2024-02-11
3316,2955,Savings,60193,2017-09-08
3317,3974,Checking,66706,2023-08-01
3318,1844,Savings,22638,2015-07-15
3319,426,Savings,50188,2020-03-09
3320,2523,Business,87520,2021-10-03
3321,841,Checking,15711,2022-03-14
3322,2591,Savings,89528,2023-05-14
3323,36,Savings,11652,2022-12-31
3324,3269,Checking,22476,2015-10-27
3325,2624,Business,16012,2020-01-31
3326,4177,Savings,57729,2021-11-25
3327,1844,Business,94734,2019-09-22
3328,2431,Savings,47947,2025-03-07
3329,1985,Business,49341,2020-01-16
3330,167,Savings,95358,2024-02-11
3331,4028,Savings,96062,2023-10-04
3332,281,Savings,36018,2024-06-07
3333,4575,Checking,37594,2021-11-16
3334,4856,Savings,49332,2020-07-13
3335,395,Checking,44655,2018-10-31
3336,4898,Savings,91397,2018-07-21
3337,1244,Business,48480,2015-07-16
3338,3592,Savings,11036,2019-01-22
3339,1860,Business,2747,2015-10-14
3340,4472,Business,48492,2020-07-18
3341,4856,Savings,56205,2021-12-27
3342,1855,Checking,82929,2022-02-23
3343,4320,Business,98645,2018-01-29
3344,490,Business,33343,2025-04-07
3345,4432,Checking,77345,2024-09-16
3346,1416,Savings,98955,2020-05-09
3347,4234,Business,68672,2020-11-21
3348,1600,Business,47352,2017-03-31
3349,419,Business,68547,2017-03-21
3350,2631,Savings,75232,2016-01-10
3351,3477,Business,42655,2022-06-13
3352,1659,Checking,43207,2020-03-18
3353,935,Checking,81347,2024-05-09
3354,2112,Checking,58566,2020-08-22
3355,1499,Checking,2981,2018-04-25
3356,3873,Checking,66747,2016-08-14
3357,4762,Business,54611,2022-12-05
3358,4637,Savings,76252,2019-02-09
3359,1225,Checking,60510,2021-03-03
3360,1070,Business,81262,2025-04-02
3361,3145,Checking,61963,2015-10-27
3362,2975,Business,27445,2023-01-19
3363,4995,Business,58357,2018-11-15
3364,1794,Business,23617,2024-01-19
3365,4092,Business,68741,2024-07-11
3366,3841,Checking,90111,2024-01-19
3367,2100,Checking,43213,2025-03-27
3368,658,Business,68847,2021-06-11
3369,2396,Checking,34345,2017-10-01
3370,3044,Checking,82309,2020-02-18
3371,1757,Business,10925,2017-01-03
3372,781,Savings,76572,2019-11-13
3373,3778,Savings,14591,2024-01-04
3374,4158,Savings,4140,2021-01-19
3375,3461,Checking,30550,2016-09-20
3376,3921,Savings,93110,2021-07-12
3377,3026,Business,31636,2021-10-28
3378,1144,Savings,39157,2018-10-03
3379,1945,Checking,20674,2023-01-30
3380,137,Checking,54993,2019-06-08
3381,3807,Business,7482,2021-08-05
3382,214,Business,27070,2022-08-24
3383,1168,Business,54693,2018-05-26
3384,1161,Checking,28903,2015-11-09
3385,2294,Business,6488,2018-10-10
3386,1378,Checking,2079,2016-09-14
3387,1183,Business,53276,2017-10-09
3388,112,Savings,30494,2018-07-12
3389,2661,Checking,5937,2023-08-11
3390,1553,Checking,88344,2021-02-06
3391,3225,Savings,1124,2019-07-10
3392,2271,Business,28523,2020-07-28
3393,1385,Savings,34704,2019-01-25
3394,2174,Business,62407,2021-12-26
3395,2096,Checking,27172,2020-09-09
3396,1114,Business,41376,2019-10-21
3397,4019,Checking,38501,2023-12-05
3398,3435,Savings,73003,2025-05-01
3399,920,Business,13174,2019-02-25
3400,2406,Business,44263,2019-03-15
3401,1331,Savings,22763,2020-04-01
3402,2379,Business,25933,2017-03-30
3403,1889,Savings,98367,2016-02-22
3404,1981,Business,70547,2025-03-07
3405,957,Checking,14618,2017-03-15
3406,2301,Savings,35221,2017-08-18
3407,1595,Checking,733,2018-08-05
3408,1403,Checking,35655,2025-05-11
3409,3053,Business,27853,2018-09-04
3410,243,Business,54404,2016-11-01
3411,2589,Savings,56852,2017-11-03
3412,1391,Savings,17224,2020-11-24
3413,1100,Checking,2085,2020-07-12
3414,4353,Savings,42858,2019-03-05
3415,4686,Checking,64740,2024-11-17
3416,2249,Checking,53029,2018-11-10
3417,2035,Business,46394,2016-09-21
3418,1419,Business,1404,2015-08-18
3419,1616,Checking,66364,2016-04-05
3420,303,Checking,11051,2016-04-12
3421,2194,Business,56753,2016-06-10
3422,4323,Savings,19661,2017-11-08
3423,3912,Business,96182,2019-01-20
3424,646,Checking,30034,2022-01-11
3425,2276,Checking,41170,2025-01-07
3426,3938,Business,17954,2017-09-28
3427,4588,Savings,13949,2016-04-25
3428,3955,Checking,72149,2023-07-20
3429,4460,Business,35690,2018-12-30
3430,1047,Business,81811,2021-05-31
3431,1988,Savings,78445,2016-12-04
3432,4640,Savings,99644,2015-12-27
3433,4429,Checking,29545,2024-02-06
3434,2066,Business,35501,2023-10-25
3435,2779,Savings,50972,2022-05-03
3436,3151,Checking,49149,2018-12-28
3437,4539,Savings,63328,2019-09-15
3438,3987,Checking,56117,2024-09-29
3439,4998,Business,67410,2018-02-26
3440,2008,Savings,71338,2022-01-20
3441,3438,Savings,96825,2021-01-14
3442,4623,Checking,65148,2018-10-03
3443,169,Checking,81898,2021-11-09
3444,3654,Savings,8127,2017-12-04
3445,3842,Business,20385,2024-11-20
3446,4616,Savings,21395,2022-06-28
3447,3047,Business,33058,2022-08-02
3448,4571,Business,64099,2021-02-25
3449,1378,Checking,66046,2023-02-23
3450,3466,Checking,74374,2019-12-14
3451,1711,Checking,65397,2017-03-18
3452,3932,Business,95382,2016-09-05
3453,4223,Savings,1689,2016-04-24
3454,3763,Business,77171,2024-09-28
3455,651,Checking,32681,2019-11-13
3456,242,Business,76281,2022-10-08
3457,292,Savings,85380,2018-11-06
3458,2978,Checking,23254,2015-12-08
3459,4579,Business,66442,2018-03-06
3460,3098,Savings,28445,2019-11-12
3461,1687,Savings,68201,2016-01-05
3462,3720,Checking,2376,2021-07-03
3463,4889,Checking,95784,2016-06-28
3464,3595,Checking,65824,2020-07-02
3465,614,Checking,92231,2017-04-06
3466,1800,Business,63679,2020-07-15
3467,3281,Business,61007,2023-03-10
3468,4295,Business,98871,2020-05-02
3469,4542,Business,2937,2016-09-06
3470,3437,Business,73917,2015-08-15
3471,2631,Business,92281,2020-10-07
3472,1923,Savings,50657,2021-12-30
3473,2623,Checking,46818,2016-09-05
3474,367,Checking,64837,2024-09-04
3475,2501,Checking,14746,2016-08-17
3476,1370,Savings,2481,2023-08-01
3477,937,Savings,35229,2018-03-21
3478,438,Business,61477,2022-01-31
3479,2197,Savings,36948,2024-03-01
3480,3721,Business,48135,2017-10-30
3481,890,Business,47233,2023-12-18
3482,2435,Business,71858,2024-02-11
3483,987,Checking,7400,2015-08-18
3484,3356,Checking,43420,2024-08-01
3485,2126,Checking,89487,2022-01-06
3486,699,Business,88276,2025-01-13
3487,2278,Checking,78855,2024-12-11
3488,4662,Savings,78494,2025-03-09
3489,3412,Savings,64358,2020-11-24
3490,1163,Savings,49364,2018-05-30
3491,1225,Business,22624,2019-02-16
3492,3590,Business,85809,2018-12-10
3493,3892,Business,82447,2023-12-27
3494,68,Business,31867,2022-07-17
3495,3950,Savings,71919,2018-11-09
3496,3313,Business,51421,2017-05-22
3497,3378,Business,67353,2024-07-24
3498,115,Savings,83420,2020-09-15
3499,2477,Business,3584,2017-03-05
3500,4840,Business,96704,2017-06-03
3501,4128,Checking,52339,2020-06-25
3502,2900,Checking,78494,2018-10-09
3503,213,Savings,43715,2024-08-25
3504,2625,Business,84283,2018-03-03
3505,4957,Checking,36420,2022-05-04
3506,379,Checking,79100,2022-02-26
3507,2312,Savings,81657,2022-03-15
3508,4431,Business,75131,2021-12-14
3509,2312,Checking,78183,2023-10-06
3510,4636,Checking,55777,2019-05-12
3511,3851,Savings,69532,2017-04-02
3512,4244,Checking,79156,2016-10-24
3513,4519,Business,80047,2024-07-24
3514,1171,Checking,28908,2018-06-14
3515,2532,Savings,6352,2022-02-11
3516,4551,Checking,28347,2016-05-28
3517,277,Business,73138,2019-12-12
3518,2199,Business,36043,2019-12-31
3519,142,Checking,40643,2019-11-19
3520,4030,Checking,30312,2021-11-16
3521,1366,Checking,31871,2024-12-22
3522,4038,Savings,87192,2025-02-25
3523,3120,Checking,83236,2021-09-09
3524,418,Checking,77464,2016-08-11
3525,698,Business,55001,2018-10-12
3526,4070,Savings,45712,2018-08-29
3527,906,Savings,66361,2022-11-09
3528,1088,Checking,57212,2021-01-23
3529,3411,Savings,25862,2025-02-16
3530,2445,Savings,65611,2022-08-14
3531,4164,Savings,29078,2015-05-31
3532,3142,Savings,97871,2019-04-26
3533,1447,Business,85179,2016-12-30
3534,1910,Checking,77701,2024-02-04
3535,4847,Checking,32095,2025-04-11
3536,85,Savings,8013,2017-02-09
3537,582,Savings,36734,2017-06-08
3538,3288,Checking,26287,2021-12-20
3539,3810,Checking,57215,2020-10-19
3540,4367,Savings,66481,2020-02-24
3541,3741,Savings,90847,2024-10-29
3542,3175,Savings,40698,2023-10-11
3543,2367,Checking,11805,2022-03-08
3544,997,Business,76856,2019-03-20
3545,4081,Checking,98110,2016-04-25
3546,1859,Savings,90282,2021-01-13
3547,1263,Business,83428,2018-03-14
3548,1790,Checking,47038,2015-12-08
3549,4773,Checking,38476,2019-06-09
3550,2787,Checking,2191,2023-12-15
3551,2881,Business,3286,2017-10-01
3552,3453,Business,36118,2018-09-16
3553,411,Savings,23576,2020-01-04
3554,23,Savings,86191,2022-06-30
3555,65,Business,46198,2021-11-19
3556,1334,Savings,95069,2023-06-22
3557,4540,Savings,68366,2018-10-19
3558,4027,Checking,79109,2020-06-06
3559,783,Checking,90403,2018-12-12
3560,4141,Savings,52715,2018-01-13
3561,2609,Savings,42745,2016-10-01
3562,2968,Savings,17869,2016-12-08
3563,1239,Savings,25169,2021-01-11
3564,1381,Business,19142,2019-09-19
3565,1872,Savings,28394,2023-09-13
3566,1612,Savings,81423,2017-11-28
3567,1968,Business,15990,2016-01-26
3568,3814,Business,69371,2019-12-30
3569,4894,Savings,47349,2017-10-25
3570,2419,Savings,3706,2022-06-30
3571,2237,Savings,50595,2018-05-07
3572,3917,Checking,59276,2024-09-21
3573,2281,Savings,86881,2022-03-06
3574,4690,Business,54600,2019-04-27
3575,3090,Checking,99211,2017-08-11
3576,4870,Business,64407,2016-09-14
3577,3576,Savings,67634,2019-12-21
3578,2577,Savings,70413,2024-04-28
3579,2770,Checking,12802,2019-09-28
3580,4153,Business,36991,2017-03-05
3581,2862,Business,9348,2020-02-01
3582,1115,Business,756,2017-11-15
3583,1491,Savings,75258,2021-02-28
3584,4700,Savings,64163,2023-11-30
3585,3127,Business,46263,2015-11-29
3586,4425,Savings,35673,2024-10-19
3587,2922,Checking,46388,2024-02-07
3588,1786,Savings,44898,2016-08-24
3589,4739,Checking,71177,2017-04-06
3590,4807,Business,6880,2016-05-31
3591,1941,Business,28532,2018-07-03
3592,3971,Checking,65815,2023-06-30
3593,4766,Business,74543,2023-05-12
3594,1680,Savings,37678,2022-10-18
3595,2385,Savings,11486,2018-09-28
3596,234,Checking,37836,2024-04-08
3597,1915,Savings,62306,2022-12-30
3598,2511,Checking,92721,2022-04-13
3599,4172,Business,27083,2020-09-05
3600,4586,Business,62866,2017-08-23
3601,184,Savings,39018,2024-12-27
3602,2798,Savings,60562,2024-08-27
3603,2133,Savings,75028,2020-06-19
3604,3631,Business,59264,2020-02-28
3605,1420,Business,62661,2023-05-21
3606,1756,Savings,86384,2025-03-11
3607,4238,Business,59270,2023-06-01
3608,3051,Business,54742,2022-01-09
3609,351,Checking,81019,2021-06-12
3610,3508,Checking,84395,2025-02-27
3611,3742,Savings,7055,2024-07-24
3612,4215,Checking,72634,2016-07-04
3613,3111,Savings,8072,2020-03-22
3614,1406,Savings,86675,2018-03-14
3615,4913,Savings,86861,2020-11-04
3616,4,Business,52596,2020-03-24
3617,3884,Checking,55240,2019-08-05
3618,4630,Checking,97193,2020-05-11
3619,2175,Savings,28686,2018-07-18
3620,4511,Checking,21453,2022-06-24
3621,181,Savings,85440,2021-04-16
3622,4388,Business,40193,2015-05-30
3623,1266,Savings,18611,2017-03-18
3624,1290,Business,18897,2021-05-31
3625,4942,Business,98739,2019-03-28
3626,747,Savings,30666,2015-07-27
3627,2022,Business,22209,2022-10-18
3628,1414,Business,59337,2023-02-08
3629,3934,Checking,96544,2018-03-08
3630,4874,Checking,9887,2022-11-26
3631,206,Business,25790,2020-09-30
3632,2089,Business,76175,2022-03-20
3633,1182,Business,53649,2016-01-26
3634,671,Checking,23304,2023-01-10
3635,812,Savings,7512,2021-02-02
3636,2453,Business,6178,2015-10-08
3637,1936,Business,15663,2016-09-02
3638,213,Checking,52367,2018-10-02
3639,993,Business,54313,2023-04-20
3640,4524,Checking,94040,2018-09-19
3641,3886,Business,27926,2019-12-31
3642,2277,Checking,49189,2018-12-04
3643,3332,Checking,67580,2016-11-15
